districtId,week_no,temperature_workday,humidity_workday,precipitation_workday,sunshine_workday,velocity_workday,direction_workday,temperature_day_off,humidity_day_off,precipitation_day_off,sunshine_day_off,velocity_day_off,direction_day_off
1001,1,3.6133356303992072,93.79242884907366,3.402687587267117,0.0,5.662171618047915,241.27110193236842,4.339364952179522,84.89760939520804,0.8426988088673193,69.03047700462834,4.942203964393626,260.7047313201574
1001,2,6.619149071554548,92.035929168537,5.361398124655525,10.080127060363537,4.945447190920177,232.64798734469682,5.319711585774844,89.75797279318438,6.084063326175704,2.0762857113707893,6.493202519584857,226.57216038053224
1001,3,7.457607504273011,86.37988040381406,2.967453143487724,79.76287426497258,6.156738074354587,206.56133994563714,4.692886931666681,86.43498527935277,1.2954139979115795,213.75478599469756,4.587266954145717,272.1962473327235
1001,4,5.501039751560352,93.34998580980395,0.5740462224413821,37.81307111769978,4.389905103260318,258.8139902761949,4.117203107544635,94.29272156580274,0.5827294868401306,45.08564999762742,4.3945251447574645,216.6442633720444
1001,5,6.274827907317395,90.86805020139222,7.237159226066829,11.812333726372122,5.870142826726578,230.3614792782367,7.172883201778463,86.12756071078007,1.7140581675989652,15.074963526024707,6.669317608760173,256.08928342990475
1001,6,5.030986562444655,86.17298824039075,0.4470288124654648,126.76283732237486,4.095794578891439,263.79010559561345,6.287981717458422,83.91304682262886,10.309601289501035,33.76648546192564,6.973595296954885,194.92102916130654
1001,7,4.376133484113159,84.58483846774088,4.949107570958749,49.18668795457121,6.629227550575647,222.42091598267643,8.733746162041035,85.40058924573236,12.09593151524756,0.0,7.762337067268776,210.1508713232277
1001,8,6.012432475073321,83.3525193296963,5.023975964542638,129.0401918041,7.462722233145141,240.44273372346862,6.170188060389318,83.90058999147398,13.588037694628643,7.978072015747753,9.020642995127945,257.2347220971566
1001,9,3.7213514124354306,84.7947860024324,3.220894814670744,177.99559632338992,4.8209894338364405,241.79049781566738,5.885977926244017,80.69356600123723,5.501926921045172,142.665561857159,7.23670598268233,200.67631599276132
1001,10,4.255438661485703,86.63156418139671,2.1452922138525183,162.84076127287133,3.525773924551656,161.456215872442,5.570707831474249,81.94410076957405,0.5364779016628966,163.32158131524358,4.622336114746012,232.16216916737486
1001,11,6.713549131175729,81.43035775827165,4.410464363171557,203.82517464356005,6.646900194138004,246.49001048076434,5.6886532506215985,69.46917794901758,0.012704419667420664,320.3523271025727,4.924280023740701,181.50043982496373
1001,12,7.007292892861964,78.85101233421457,0.9803350349062617,189.95368414490366,4.2863734199008405,240.62662250562371,2.470012431199578,61.55030435683715,0.0,624.9096834683228,4.653097354551661,85.32148159274544
1001,13,4.037464062558158,53.85868674796173,0.0,686.6915572328973,3.902701010601926,122.29261565301142,4.238686384015111,59.890306720658046,0.4446062735398827,558.4670854845124,5.22702019612023,215.14534599808678
1001,14,5.166190001871366,70.561944449489,1.160973793633266,356.6461827542599,5.320910649274339,252.89695077049623,7.885904602814202,65.75479917350792,0.06649129501204136,439.5176973167121,3.898788944448733,171.76227721858163
1001,15,10.77308729694219,61.5274997056505,0.0,640.2246860538407,3.560474845791237,235.62092762542034,9.07583268897748,63.8718592945825,0.0,603.1611848667362,3.141602400522449,253.84099270807928
1001,16,7.273833635756514,70.06125186064793,0.0,553.5737753103762,4.71651082648528,258.2734818057137,6.872504801674197,56.456235299018,0.0,730.7701814678649,5.132670659704451,155.01151932479956
1001,17,10.227373195742581,61.768877271352224,0.0,772.4743286464532,4.888104943508418,142.14702960908554,8.26836288362465,68.3654582396288,0.0,340.68703188683264,2.857293872822839,278.03929631877713
1001,18,9.51109132354283,76.49736905666137,2.969757032541779,287.5476735947549,3.0247277368716774,193.3020496994546,9.278085467450056,81.56754291631033,3.3889073527143894,220.66700957529474,3.502268631919692,238.5827326318404
1001,19,9.593279498795948,68.0234007493436,0.0,677.5302767624663,3.9165825505474094,285.94847703100044,12.76527281772842,70.55088140972441,1.1924248926406698,541.1328610727597,3.1624061456614134,246.66670970871687
1001,20,7.518881283591949,67.06341792325796,1.2489008598206346,369.38619778307617,4.266078613293322,246.715198169808,11.025830475981078,72.06366467497844,0.08755863781451731,409.04331698757653,6.163541654892489,265.0652727758763
1001,21,12.917293559405476,77.99480163317111,2.9494838393341096,343.683660720086,3.683923743989002,248.35333503025558,13.570049355165652,72.76320327086962,0.2872017105299724,431.37933441644765,4.441827383681885,233.71453180137556
1001,22,12.785691083954529,71.57964836697734,0.013403481995183458,553.5781487214277,3.234943105957039,298.4668126790706,14.966025191414941,62.52188941585212,0.0,711.1591378434742,3.259605493882333,79.76925561127945
1001,23,15.297665348828604,70.87537605013395,6.453644176577239,482.4797337950532,3.408181284597462,175.74748770968242,12.955821592664782,69.26763767132668,3.862625084971109,499.1657024160216,4.064932960062645,173.56438089714365
